Date,Time,Site,Unit ID,User ID,F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,algale_edibility,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/26/22,11:37:24 AM,Tank 30,Strauss lab 1,,74.839,751.7,108.7,9.18,171.9,167.9,172.3,5955,112,0.08,-2.6,-2.6,12.45,-412.5,0.42,0.4,inedible,0.27,0.84,-0.033,-0.037
8/26/22,11:37:27 AM,Tank 30,Strauss lab 1,,74.846,751.7,109,9.21,171.8,167.9,172.2,5955,112,0.08,-2.6,-2.6,12.45,-412.8,0.32,0.3,inedible,0.27,0.86,-0.033,-0.036
8/26/22,11:37:30 AM,Tank 30,Strauss lab 1,,74.851,751.6,109.3,9.23,171.8,167.9,172.2,5956,112,0.08,-2.6,-2.6,12.46,-413.1,0.45,0.43,inedible,0.27,0.86,-0.033,-0.023
8/26/22,11:38:03 AM,Tank 30,Strauss lab 1,,75.096,751.6,95.4,8.03,170.7,167.3,171.1,5978,111,0.08,-2.6,-2.6,12.32,-405.4,0.1,0.08,edible,0.11,0.18,-0.031,-0.02
8/26/22,11:38:06 AM,Tank 30,Strauss lab 1,,75.093,751.7,96.4,8.12,170.9,167.4,171.2,5973,111,0.08,-2.6,-2.6,12.36,-407.5,0.06,0.04,edible,0.13,0.25,-0.032,-0.025
8/26/22,11:38:09 AM,Tank 30,Strauss lab 1,,75.121,751.6,97.9,8.25,170.9,167.5,171.2,5971,111,0.08,-2.6,-2.6,12.39,-409.2,0.02,0,edible,0.16,0.39,-0.035,-0.051
8/26/22,11:38:12 AM,Tank 30,Strauss lab 1,,75.145,751.7,99.3,8.36,170.9,167.5,171.2,5969,111,0.08,-2.6,-2.6,12.42,-410.8,0.15,0.13,edible,0.25,0.79,-0.034,-0.036
8/26/22,11:38:15 AM,Tank 30,Strauss lab 1,,75.148,751.7,100.3,8.44,170.9,167.6,171.3,5967,111,0.08,-2.6,-2.6,12.44,-412,0.16,0.13,edible,0.19,0.54,-0.033,-0.027
8/26/22,11:38:18 AM,Tank 30,Strauss lab 1,,75.139,751.6,101,8.51,171,167.6,171.3,5967,111,0.08,-2.6,-2.6,12.45,-413,0.18,0.16,edible,0.16,0.4,-0.035,-0.039
8/26/22,11:38:21 AM,Tank 30,Strauss lab 1,,75.12,751.7,101.6,8.56,171,167.6,171.4,5967,111,0.08,-2.6,-2.6,12.47,-413.8,0.04,0.01,edible,0.09,0.09,-0.034,-0.026
8/26/22,11:38:24 AM,Tank 30,Strauss lab 1,,75.109,751.7,102.1,8.6,171,167.6,171.4,5967,111,0.08,-2.6,-2.6,12.48,-414.4,0.13,0.11,edible,0.02,-0.2,-0.034,-0.031
8/26/22,11:38:27 AM,Tank 30,Strauss lab 1,,75.103,751.6,102.6,8.64,171.1,167.6,171.4,5966,111,0.08,-2.6,-2.6,12.49,-415,0.24,0.22,edible,0.04,-0.11,-0.033,-0.028
8/26/22,11:38:30 AM,Tank 30,Strauss lab 1,,75.105,751.6,102.9,8.67,171,167.6,171.4,5966,111,0.08,-2.6,-2.6,12.5,-415.6,0.29,0.27,edible,0.05,-0.06,-0.033,-0.039
8/26/22,11:38:33 AM,Tank 30,Strauss lab 1,,75.105,751.7,103.2,8.69,171,167.6,171.4,5967,111,0.08,-2.6,-2.6,12.5,-415.9,0.38,0.36,edible,0.1,0.15,-0.034,-0.027
8/26/22,11:38:36 AM,Tank 30,Strauss lab 1,,75.105,751.7,103.5,8.71,171,167.6,171.4,5967,111,0.08,-2.6,-2.6,12.51,-416.3,0.24,0.22,edible,0.14,0.31,-0.035,-0.026
8/26/22,11:38:39 AM,Tank 30,Strauss lab 1,,75.108,751.6,103.7,8.73,171,167.6,171.3,5968,111,0.08,-2.6,-2.6,12.52,-416.6,0.21,0.18,edible,0.19,0.5,-0.036,-0.038
8/26/22,11:39:25 AM,Tank 31,Strauss lab 1,,74.504,751.6,100.5,8.51,178.8,174.1,179.3,5744,116,0.08,-2.5,-2.5,12.59,-420.5,0.2,0.18,inedible,0.79,3,-0.032,-0.029
8/26/22,11:39:28 AM,Tank 31,Strauss lab 1,,74.464,751.7,101.1,8.57,178.9,174.1,179.4,5744,116,0.08,-2.5,-2.5,12.61,-421.3,0.17,0.14,inedible,0.72,2.71,-0.033,-0.018
8/26/22,11:39:31 AM,Tank 31,Strauss lab 1,,74.421,751.6,101.9,8.65,178.9,174.1,179.4,5745,116,0.08,-2.5,-2.5,12.62,-422,0.1,0.07,inedible,0.68,2.58,-0.035,-0.029
8/26/22,11:39:34 AM,Tank 31,Strauss lab 1,,74.366,751.6,102.9,8.74,179,174,179.5,5747,116,0.08,-2.5,-2.5,12.63,-422.6,0.1,0.08,inedible,0.81,3.12,-0.034,-0.026
8/26/22,11:39:37 AM,Tank 31,Strauss lab 1,,74.363,751.6,104,8.83,179,174,179.5,5747,116,0.08,-2.5,-2.5,12.63,-422.8,0.14,0.11,inedible,0.94,3.65,-0.033,-0.037
8/26/22,11:39:40 AM,Tank 31,Strauss lab 1,,74.387,751.7,104.7,8.88,179,174,179.5,5746,116,0.08,-2.5,-2.5,12.63,-423,0.23,0.21,inedible,1.04,4.06,-0.034,-0.046
8/26/22,11:39:43 AM,Tank 31,Strauss lab 1,,74.406,751.6,105.2,8.93,179,174,179.5,5746,116,0.08,-2.5,-2.5,12.64,-423.1,0.24,0.22,inedible,1.09,4.27,-0.033,-0.024
8/26/22,11:39:46 AM,Tank 31,Strauss lab 1,,74.421,751.6,105.6,8.96,178.9,174.1,179.4,5745,116,0.08,-2.5,-2.5,12.64,-423,0.29,0.27,inedible,1.03,4.02,-0.037,-0.038
8/26/22,11:39:49 AM,Tank 31,Strauss lab 1,,74.434,751.5,105.9,8.99,178.9,174,179.4,5746,116,0.08,-2.5,-2.5,12.63,-422.9,0.42,0.4,inedible,2.49,10.08,-0.038,-0.038
8/26/22,11:39:52 AM,Tank 31,Strauss lab 1,,74.447,751.6,106.2,9.01,178.9,174,179.4,5746,116,0.08,-2.5,-2.5,12.63,-422.7,0.45,0.43,inedible,1.95,7.85,-0.037,-0.038
8/26/22,11:40:29 AM,Tank 31,Strauss lab 1,,74.044,751.7,96.2,8.19,178.7,173.1,179.2,5778,116,0.08,-2.5,-2.5,12.5,-414.7,0.04,0.01,edible,0.24,0.74,-0.036,-0.024
8/26/22,11:40:32 AM,Tank 31,Strauss lab 1,,74.077,751.6,97,8.26,178.7,173.1,179.2,5776,116,0.08,-2.5,-2.5,12.53,-416.6,0.06,0.04,edible,0.26,0.82,-0.036,-0.042
8/26/22,11:40:35 AM,Tank 31,Strauss lab 1,,74.102,751.6,97.5,8.3,178.6,173.1,179.2,5776,116,0.08,-2.5,-2.5,12.55,-417.9,0.08,0.06,edible,0.25,0.76,-0.035,-0.043
8/26/22,11:40:38 AM,Tank 31,Strauss lab 1,,74.124,751.6,97.9,8.33,178.5,173.1,179.1,5777,116,0.08,-2.5,-2.5,12.57,-418.8,0.06,0.04,edible,0.26,0.83,-0.034,-0.035
8/26/22,11:40:41 AM,Tank 31,Strauss lab 1,,74.145,751.6,98.5,8.38,178.5,173.1,179,5778,116,0.08,-2.5,-2.5,12.58,-419.6,0.02,0,edible,0.3,0.99,-0.034,-0.018
8/26/22,11:40:44 AM,Tank 31,Strauss lab 1,,74.157,751.6,99.1,8.43,178.4,173,178.9,5780,116,0.08,-2.5,-2.5,12.59,-420,-0.02,-0.04,edible,0.31,1,-0.037,-0.031
8/26/22,11:40:47 AM,Tank 31,Strauss lab 1,,74.176,751.7,99.7,8.48,178.4,173,178.9,5780,116,0.08,-2.5,-2.5,12.59,-420.4,0.11,0.09,edible,0.27,0.84,-0.036,-0.043
8/26/22,11:41:16 AM,Tank 32,Strauss lab 1,,74.211,751.7,91.2,7.75,195.8,190,196.4,5263,127,0.09,-2.5,-2.5,12.32,-404.5,0.01,-0.01,inedible,0.13,0.26,-0.034,-0.044
8/26/22,11:41:19 AM,Tank 32,Strauss lab 1,,74.29,751.7,92.1,7.83,196,190.3,196.5,5254,127,0.09,-2.5,-2.5,12.36,-407,0.01,-0.01,inedible,0.13,0.25,-0.03,-0.025
8/26/22,11:41:22 AM,Tank 32,Strauss lab 1,,74.364,751.7,93,7.89,196.1,190.6,196.6,5247,127,0.09,-2.5,-2.5,12.39,-409.1,0.08,0.06,inedible,0.14,0.32,-0.035,-0.046
8/26/22,11:41:25 AM,Tank 32,Strauss lab 1,,74.407,751.7,93.6,7.94,196.1,190.7,196.7,5243,127,0.09,-2.5,-2.5,12.42,-410.7,0.15,0.13,inedible,0.1,0.14,-0.035,-0.032
8/26/22,11:41:28 AM,Tank 32,Strauss lab 1,,74.436,751.6,94.7,8.04,196.1,190.8,196.7,5241,127,0.09,-2.5,-2.5,12.44,-411.8,0.21,0.19,inedible,0.07,0.01,-0.035,-0.023
8/26/22,11:41:31 AM,Tank 32,Strauss lab 1,,74.456,751.6,95.7,8.12,196.1,190.8,196.6,5241,127,0.09,-2.5,-2.5,12.46,-412.8,0.21,0.18,inedible,0,-0.27,-0.035,-0.026
8/26/22,11:42:03 AM,Tank 32,Strauss lab 1,,74.375,751.7,87.4,7.42,194.8,189.4,195.3,5281,127,0.09,-2.5,-2.5,12.28,-402.7,0.05,0.02,edible,0.08,0.05,-0.032,-0.018
8/26/22,11:42:06 AM,Tank 32,Strauss lab 1,,74.506,751.6,88.5,7.5,194.8,189.7,195.4,5272,127,0.09,-2.5,-2.5,12.33,-405.2,-0.02,-0.04,edible,0.1,0.16,-0.031,-0.018
8/26/22,11:42:09 AM,Tank 32,Strauss lab 1,,74.563,751.6,89.3,7.57,194.9,189.9,195.4,5267,127,0.09,-2.5,-2.5,12.36,-407,0.03,0,edible,0.11,0.2,-0.034,-0.038
8/26/22,11:42:12 AM,Tank 32,Strauss lab 1,,74.589,751.6,90.8,7.69,195,190,195.5,5263,127,0.09,-2.5,-2.5,12.38,-408.5,-0.02,-0.04,edible,0.12,0.21,-0.032,-0.049
8/26/22,11:42:15 AM,Tank 32,Strauss lab 1,,74.596,751.6,92,7.79,195.1,190.1,195.6,5259,127,0.09,-2.5,-2.5,12.4,-409.5,0.01,-0.01,edible,0.16,0.37,-0.031,-0.032
8/26/22,11:42:18 AM,Tank 32,Strauss lab 1,,74.596,751.7,93.1,7.89,195.2,190.3,195.7,5256,127,0.09,-2.5,-2.5,12.42,-410.7,0.08,0.06,edible,0.17,0.43,-0.032,-0.037
8/26/22,11:42:59 AM,Tank 33,Strauss lab 1,,72.711,751.7,112.9,9.76,162.2,154.8,162.9,6459,105,0.08,-2.3,-2.3,12.82,-432.8,0.19,0.16,inedible,1.18,4.62,-0.033,-0.02
8/26/22,11:43:02 AM,Tank 33,Strauss lab 1,,72.724,751.6,113.9,9.84,162.2,154.8,162.9,6460,105,0.08,-2.3,-2.3,12.85,-434.6,0.26,0.23,inedible,1.26,4.97,-0.034,-0.028
8/26/22,11:43:05 AM,Tank 33,Strauss lab 1,,72.741,751.6,115.8,10,162,154.7,162.8,6463,105,0.08,-2.3,-2.3,12.89,-436.5,0.28,0.26,inedible,1.29,5.1,-0.035,-0.024
8/26/22,11:43:08 AM,Tank 33,Strauss lab 1,,72.76,751.6,117.2,10.12,162,154.7,162.7,6466,105,0.08,-2.3,-2.3,12.91,-437.7,0.29,0.27,inedible,1.35,5.34,-0.034,-0.026
8/26/22,11:43:11 AM,Tank 33,Strauss lab 1,,72.781,751.7,118.5,10.23,161.9,154.6,162.6,6468,105,0.08,-2.3,-2.3,12.92,-438.6,0.29,0.26,inedible,1.23,4.83,-0.034,-0.042
8/26/22,11:43:14 AM,Tank 33,Strauss lab 1,,72.805,751.6,119.7,10.33,161.8,154.6,162.5,6469,105,0.08,-2.3,-2.3,12.93,-439.3,0.23,0.21,inedible,1.21,4.77,-0.036,-0.043
8/26/22,11:43:42 AM,Tank 33,Strauss lab 1,,72.552,751.6,104.9,9.08,161.4,153.8,162.1,6503,105,0.08,-2.3,-2.3,12.76,-429.1,0.16,0.13,edible,0.62,2.3,-0.033,-0.017
8/26/22,11:43:45 AM,Tank 33,Strauss lab 1,,72.652,751.6,106.3,9.18,161.4,153.9,162.1,6496,105,0.08,-2.3,-2.3,12.81,-432,0.13,0.11,edible,0.65,2.41,-0.033,-0.019
8/26/22,11:43:48 AM,Tank 33,Strauss lab 1,,72.73,751.6,107.2,9.26,161.3,154,162.1,6492,105,0.08,-2.3,-2.3,12.85,-434.1,0.14,0.12,edible,0.58,2.14,-0.034,-0.042
8/26/22,11:43:51 AM,Tank 33,Strauss lab 1,,72.791,751.7,108.4,9.35,161.3,154.1,162,6491,105,0.08,-2.3,-2.3,12.88,-435.9,0.22,0.2,edible,0.65,2.43,-0.034,-0.05
8/26/22,11:43:54 AM,Tank 33,Strauss lab 1,,72.833,751.5,109.8,9.47,161.2,154.1,161.9,6491,105,0.08,-2.3,-2.3,12.9,-437.2,0.26,0.24,edible,0.67,2.51,-0.032,-0.025
8/26/22,11:43:57 AM,Tank 33,Strauss lab 1,,72.869,751.5,111.1,9.58,161.1,154,161.8,6492,105,0.08,-2.3,-2.3,12.92,-438.4,0.28,0.26,edible,0.74,2.82,-0.033,-0.035
8/26/22,11:45:03 AM,Tank 35,Strauss lab 1,,72.609,751.6,128.9,11.14,161.2,153.7,161.9,6508,105,0.08,-2.3,-2.3,13.06,-446.6,0.36,0.34,inedible,2.5,10.12,-0.035,-0.023
8/26/22,11:45:06 AM,Tank 35,Strauss lab 1,,72.611,751.6,129.7,11.22,161.1,153.6,161.9,6509,105,0.08,-2.3,-2.3,13.07,-446.8,0.26,0.23,inedible,2.21,8.9,-0.035,-0.027
8/26/22,11:45:09 AM,Tank 35,Strauss lab 1,,72.612,751.6,130.5,11.29,161.1,153.6,161.8,6510,105,0.08,-2.3,-2.3,13.07,-446.8,0.28,0.26,inedible,2.07,8.33,-0.037,-0.05
8/26/22,11:45:12 AM,Tank 35,Strauss lab 1,,72.612,751.6,131.1,11.34,161.1,153.6,161.8,6511,105,0.08,-2.3,-2.3,13.06,-446.4,0.32,0.3,inedible,1.91,7.66,-0.036,-0.039
8/26/22,11:45:15 AM,Tank 35,Strauss lab 1,,72.613,751.6,131.6,11.38,161,153.5,161.8,6513,105,0.08,-2.3,-2.3,13.05,-446,0.33,0.31,inedible,1.86,7.45,-0.033,-0.018
8/26/22,11:45:18 AM,Tank 35,Strauss lab 1,,72.614,751.6,132.1,11.42,161,153.5,161.7,6515,105,0.08,-2.3,-2.3,13.05,-445.7,0.39,0.37,inedible,1.81,7.26,-0.036,-0.04
8/26/22,11:45:47 AM,Tank 35,Strauss lab 1,,72.842,751.6,112.3,9.69,160.5,153.4,161.2,6519,104,0.08,-2.3,-2.3,12.81,-432.4,0.2,0.18,edible,0.8,3.04,-0.033,-0.039
8/26/22,11:45:50 AM,Tank 35,Strauss lab 1,,72.925,751.6,113.6,9.79,160.5,153.5,161.2,6513,104,0.08,-2.3,-2.3,12.86,-435.2,0.2,0.17,edible,0.79,3,-0.033,-0.038
8/26/22,11:45:53 AM,Tank 35,Strauss lab 1,,72.906,751.6,118.6,10.23,160.6,153.6,161.3,6510,104,0.08,-2.3,-2.3,12.9,-437.2,0.27,0.25,edible,0.8,3.04,-0.032,-0.037
8/26/22,11:45:56 AM,Tank 35,Strauss lab 1,,72.866,751.6,119.5,10.3,160.7,153.7,161.4,6508,104,0.08,-2.3,-2.3,12.93,-438.9,0.26,0.24,edible,0.77,2.91,-0.033,-0.037
8/26/22,11:45:59 AM,Tank 35,Strauss lab 1,,72.831,751.7,120.1,10.36,160.8,153.7,161.5,6508,105,0.08,-2.3,-2.3,12.95,-440.1,0.27,0.25,edible,0.84,3.24,-0.033,-0.028
8/26/22,11:46:02 AM,Tank 35,Strauss lab 1,,72.798,751.6,120.6,10.41,160.8,153.6,161.5,6510,105,0.08,-2.3,-2.3,12.96,-440.8,0.26,0.24,edible,0.84,3.24,-0.034,-0.025
8/26/22,11:46:42 AM,Tank 36,Strauss lab 1,,73.041,751.6,98.4,8.47,163.5,156.6,164.1,6386,106,0.08,-2.4,-2.4,12.56,-418.1,0.08,0.05,inedible,0.81,3.09,-0.038,-0.051
8/26/22,11:46:45 AM,Tank 36,Strauss lab 1,,72.982,751.6,99.7,8.59,163.9,156.9,164.6,6374,107,0.08,-2.3,-2.3,12.62,-421.2,0.13,0.11,inedible,0.62,2.29,-0.037,-0.05
8/26/22,11:46:48 AM,Tank 36,Strauss lab 1,,72.904,751.6,104.2,8.99,164.2,157.1,164.9,6366,107,0.08,-2.3,-2.3,12.65,-423.1,0.1,0.07,inedible,0.64,2.38,-0.033,-0.036
8/26/22,11:46:51 AM,Tank 36,Strauss lab 1,,72.858,751.6,105.1,9.06,164.5,157.2,165.2,6360,107,0.08,-2.3,-2.3,12.68,-424.6,0.13,0.11,inedible,1.04,4.07,-0.035,-0.04
8/26/22,11:46:54 AM,Tank 36,Strauss lab 1,,72.839,751.7,105.7,9.12,164.6,157.3,165.3,6356,107,0.08,-2.3,-2.3,12.7,-426,0.15,0.13,inedible,1.32,5.22,-0.033,-0.029
8/26/22,11:46:57 AM,Tank 36,Strauss lab 1,,72.843,751.7,106.2,9.16,164.7,157.4,165.4,6353,107,0.08,-2.3,-2.3,12.72,-427.1,0.17,0.15,inedible,1.25,4.94,-0.034,-0.034
8/26/22,11:47:00 AM,Tank 36,Strauss lab 1,,72.854,751.6,106.9,9.22,164.7,157.4,165.4,6352,107,0.08,-2.3,-2.3,12.74,-428.2,0.18,0.16,inedible,0.97,3.74,-0.033,-0.026
8/26/22,11:47:35 AM,Tank 36,Strauss lab 1,,72.478,751.6,99,8.57,164.5,156.6,165.3,6386,107,0.08,-2.3,-2.3,12.68,-424.2,0.18,0.16,edible,0.3,0.99,-0.034,-0.024
8/26/22,11:47:38 AM,Tank 36,Strauss lab 1,,72.538,751.5,100.3,8.68,164.5,156.7,165.3,6382,107,0.08,-2.3,-2.3,12.7,-425.8,-0.01,-0.03,edible,0.33,1.09,-0.034,-0.023
8/26/22,11:47:41 AM,Tank 36,Strauss lab 1,,72.584,751.6,101.6,8.79,164.5,156.7,165.2,6380,107,0.08,-2.3,-2.3,12.72,-426.9,-0.02,-0.04,edible,0.25,0.79,-0.036,-0.04
8/26/22,11:47:44 AM,Tank 36,Strauss lab 1,,72.615,751.6,102.7,8.88,164.4,156.8,165.2,6379,107,0.08,-2.3,-2.3,12.74,-428,0.01,-0.02,edible,0.21,0.61,-0.037,-0.05
8/26/22,11:47:47 AM,Tank 36,Strauss lab 1,,72.63,751.6,103.5,8.95,164.4,156.8,165.1,6379,107,0.08,-2.3,-2.3,12.76,-428.8,0.02,0,edible,0.19,0.5,-0.033,-0.034
8/26/22,11:47:50 AM,Tank 36,Strauss lab 1,,72.637,751.6,104.2,9,164.4,156.7,165.1,6380,107,0.08,-2.3,-2.3,12.77,-429.5,0,-0.02,edible,0.22,0.65,-0.031,-0.018
8/26/22,11:48:31 AM,Tank 37,Strauss lab 1,,73.969,751.6,106.3,9.06,182,176.1,182.6,5678,118,0.09,-2.5,-2.5,12.41,-409.8,0.39,0.37,inedible,0.67,2.51,-0.035,-0.024
8/26/22,11:48:34 AM,Tank 37,Strauss lab 1,,73.993,751.6,107.4,9.15,182,176.2,182.5,5677,118,0.09,-2.5,-2.5,12.42,-410.6,0.23,0.21,inedible,0.53,1.95,-0.038,-0.035
8/26/22,11:48:37 AM,Tank 37,Strauss lab 1,,74.007,751.6,108.2,9.22,182,176.2,182.5,5676,118,0.09,-2.5,-2.5,12.43,-411.2,0.21,0.19,inedible,0.5,1.83,-0.037,-0.039
8/26/22,11:48:40 AM,Tank 37,Strauss lab 1,,74.019,751.6,108.9,9.28,181.9,176.2,182.5,5676,118,0.09,-2.5,-2.5,12.44,-411.7,0.11,0.09,inedible,0.57,2.08,-0.035,-0.025
8/26/22,11:48:43 AM,Tank 37,Strauss lab 1,,74.033,751.6,109.5,9.32,181.9,176.2,182.5,5676,118,0.09,-2.5,-2.5,12.45,-412,0.22,0.2,inedible,0.64,2.38,-0.034,-0.029
8/26/22,11:48:46 AM,Tank 37,Strauss lab 1,,74.048,751.6,109.9,9.36,181.9,176.2,182.5,5675,118,0.09,-2.5,-2.5,12.45,-412.3,0.22,0.2,inedible,0.61,2.26,-0.035,-0.042
8/26/22,11:48:49 AM,Tank 37,Strauss lab 1,,74.06,751.6,110.3,9.4,181.9,176.2,182.4,5675,118,0.09,-2.5,-2.5,12.46,-412.5,0.32,0.3,inedible,0.68,2.57,-0.033,-0.023
8/26/22,11:48:52 AM,Tank 37,Strauss lab 1,,74.067,751.6,110.6,9.42,181.8,176.2,182.4,5676,118,0.09,-2.5,-2.5,12.46,-412.6,0.27,0.25,edible,0.68,2.54,-0.033,-0.023
8/26/22,11:49:23 AM,Tank 37,Strauss lab 1,,74.03,751.6,100.1,8.53,181.8,176.1,182.4,5680,118,0.09,-2.5,-2.5,12.28,-402.2,0.3,0.28,edible,0.33,1.09,-0.037,-0.041
8/26/22,11:49:26 AM,Tank 37,Strauss lab 1,,74.098,751.6,101.2,8.61,181.8,176.2,182.4,5675,118,0.09,-2.5,-2.5,12.31,-404,0.23,0.2,edible,0.26,0.82,-0.034,-0.037
8/26/22,11:49:29 AM,Tank 37,Strauss lab 1,,74.148,751.5,101.8,8.66,181.8,176.3,182.4,5672,118,0.09,-2.5,-2.5,12.33,-405.4,0.25,0.23,edible,0.26,0.8,-0.034,-0.027
8/26/22,11:49:32 AM,Tank 37,Strauss lab 1,,74.181,751.5,102.3,8.7,181.8,176.4,182.3,5670,118,0.09,-2.5,-2.5,12.35,-406.6,0.26,0.24,edible,0.32,1.04,-0.035,-0.029
8/26/22,11:49:35 AM,Tank 37,Strauss lab 1,,74.207,751.6,103.1,8.76,181.8,176.4,182.3,5669,118,0.09,-2.5,-2.5,12.37,-407.8,0.34,0.32,edible,0.32,1.05,-0.037,-0.035
8/26/22,11:49:38 AM,Tank 37,Strauss lab 1,,74.228,751.6,103.8,8.83,181.8,176.4,182.3,5668,118,0.09,-2.5,-2.5,12.39,-408.6,0.32,0.3,edible,0.4,1.38,-0.037,-0.044
8/26/22,11:49:41 AM,Tank 37,Strauss lab 1,,74.244,751.6,104.5,8.88,181.8,176.5,182.3,5667,118,0.09,-2.5,-2.5,12.4,-409.5,0.24,0.22,edible,0.36,1.21,-0.034,-0.029
8/26/22,11:50:33 AM,Tank 42,Strauss lab 1,,75.601,751.6,91.2,7.64,222.5,219.2,222.8,4563,145,0.1,-2.7,-2.7,12.06,-390.2,0.41,0.39,inedible,0.2,0.57,-0.032,-0.018
8/26/22,11:50:36 AM,Tank 42,Strauss lab 1,,75.614,751.6,92.1,7.72,222.5,219.2,222.9,4561,145,0.1,-2.7,-2.7,12.07,-391.3,0.48,0.46,inedible,0.16,0.38,-0.032,-0.032
8/26/22,11:50:39 AM,Tank 42,Strauss lab 1,,75.622,751.6,92.8,7.77,222.6,219.3,222.9,4560,145,0.1,-2.7,-2.7,12.09,-392.1,0.51,0.49,inedible,0.2,0.56,-0.032,-0.028
8/26/22,11:50:42 AM,Tank 42,Strauss lab 1,,75.628,751.6,93.3,7.82,222.6,219.3,222.9,4559,145,0.1,-2.7,-2.7,12.1,-392.8,0.48,0.46,inedible,0.21,0.58,-0.031,-0.019
8/26/22,11:50:45 AM,Tank 42,Strauss lab 1,,75.634,751.6,93.8,7.86,222.6,219.4,222.9,4559,145,0.1,-2.7,-2.7,12.11,-393.5,0.4,0.37,inedible,0.2,0.55,-0.033,-0.027
8/26/22,11:50:48 AM,Tank 42,Strauss lab 1,,75.639,751.6,94.1,7.89,222.6,219.4,222.9,4559,145,0.1,-2.7,-2.7,12.12,-394.1,0.33,0.3,inedible,0.27,0.83,-0.034,-0.049
8/26/22,11:51:23 AM,Tank 42,Strauss lab 1,,75.329,751.6,90.4,7.6,222.1,218.1,222.5,4584,144,0.1,-2.6,-2.6,12.16,-396.3,0.23,0.21,edible,0.14,0.31,-0.035,-0.038
8/26/22,11:51:26 AM,Tank 42,Strauss lab 1,,75.329,751.6,91.4,7.68,222.2,218.3,222.6,4582,144,0.1,-2.6,-2.6,12.18,-397.3,0.25,0.23,edible,0.18,0.49,-0.037,-0.036
8/26/22,11:51:29 AM,Tank 42,Strauss lab 1,,75.32,751.6,92.1,7.74,222.3,218.3,222.7,4580,144,0.1,-2.6,-2.6,12.19,-398,0.28,0.26,edible,0.19,0.54,-0.036,-0.037
8/26/22,11:51:32 AM,Tank 42,Strauss lab 1,,75.308,751.6,92.8,7.8,222.4,218.4,222.8,4579,145,0.1,-2.6,-2.6,12.2,-398.7,0.29,0.27,edible,0.17,0.45,-0.036,-0.038
8/26/22,11:51:35 AM,Tank 42,Strauss lab 1,,75.298,751.6,93.3,7.84,222.4,218.4,222.8,4578,145,0.1,-2.6,-2.6,12.21,-399.2,0.34,0.32,edible,0.18,0.46,-0.035,-0.037
8/26/22,11:51:38 AM,Tank 42,Strauss lab 1,,75.289,751.5,93.7,7.87,222.5,218.5,222.9,4578,145,0.1,-2.6,-2.6,12.22,-399.7,0.41,0.39,edible,0.14,0.31,-0.036,-0.023
8/26/22,11:51:41 AM,Tank 42,Strauss lab 1,,75.276,751.6,94,7.91,222.5,218.5,223,4577,145,0.1,-2.6,-2.6,12.23,-400.1,0.38,0.36,edible,0.11,0.17,-0.035,-0.024
8/26/22,11:51:44 AM,Tank 42,Strauss lab 1,,75.27,751.7,94.3,7.93,222.6,218.5,223,4577,145,0.1,-2.6,-2.6,12.23,-400.4,0.26,0.24,edible,0.14,0.3,-0.036,-0.043
8/26/22,11:52:24 AM,Tank 45,Strauss lab 1,,74.116,751.5,85.7,7.3,172.9,167.6,173.5,5966,112,0.08,-2.5,-2.5,12.42,-410.6,0.01,-0.01,inedible,0.76,2.91,-0.033,-0.048
8/26/22,11:52:27 AM,Tank 45,Strauss lab 1,,74.121,751.6,86.4,7.35,173,167.7,173.5,5962,112,0.08,-2.5,-2.5,12.44,-411.6,0.06,0.04,inedible,0.73,2.75,-0.032,-0.037
8/26/22,11:52:30 AM,Tank 45,Strauss lab 1,,74.13,751.6,86.8,7.39,173.1,167.8,173.6,5959,113,0.08,-2.5,-2.5,12.45,-412.4,0.18,0.16,inedible,0.71,2.68,-0.032,-0.034
8/26/22,11:52:33 AM,Tank 45,Strauss lab 1,,74.138,751.6,87.1,7.41,173.1,167.9,173.6,5957,113,0.08,-2.5,-2.5,12.46,-412.8,0.19,0.17,inedible,0.71,2.68,-0.035,-0.036
8/26/22,11:52:36 AM,Tank 45,Strauss lab 1,,74.145,751.6,87.4,7.44,173.2,167.9,173.7,5956,113,0.08,-2.5,-2.5,12.47,-413.1,0.25,0.23,inedible,0.68,2.58,-0.035,-0.029
8/26/22,11:53:02 AM,Tank 45,Strauss lab 1,,73.882,751.7,83.1,7.09,172.7,167,173.2,5990,112,0.08,-2.5,-2.5,12.33,-405,0.1,0.08,edible,0.46,1.63,-0.035,-0.029
8/26/22,11:53:05 AM,Tank 45,Strauss lab 1,,73.947,751.5,84.1,7.17,172.8,167.2,173.4,5981,112,0.08,-2.5,-2.5,12.34,-405.8,0.11,0.08,edible,0.46,1.65,-0.034,-0.04
